pres	tc	td	wspd	wdir	alt
88	-59.89	-87.40	25.65	274	16891
88	-59.83	-87.30	25.50	274	16897
88	-59.78	-87.30	25.33	273	16903
88	-59.78	-87.40	25.16	273	16909
87	-59.76	-87.30	25.01	273	16914
87	-59.78	-87.40	24.85	273	16920
87	-59.83	-87.40	24.70	272	16925
87	-59.85	-87.40	24.56	272	16932
87	-59.92	-87.50	24.44	272	16938
87	-59.91	-87.40	24.33	272	16943
87	-59.96	-87.50	24.22	271	16949
87	-60.01	-87.50	24.13	271	16955
87	-59.98	-87.40	24.03	271	16960
87	-59.94	-87.30	23.95	270	16966
87	-59.89	-87.30	23.89	270	16971
87	-59.87	-87.40	23.84	270	16977
86	-59.87	-87.30	23.80	270	16982
86	-59.81	-87.30	23.77	269	16988
86	-59.70	-87.30	23.74	269	16994
86	-59.70	-87.20	23.72	269	17000
86	-59.68	-87.20	23.71	269	17005
86	-59.70	-87.20	23.70	268	17011
86	-59.68	-87.10	23.68	268	17016
86	-59.67	-87.10	23.68	268	17022
86	-59.65	-87.10	23.67	268	17027
86	-59.59	-87.10	23.67	268	17031
86	-59.63	-87.10	23.66	267	17038
86	-59.61	-87.00	23.65	267	17043
86	-59.59	-87.10	23.63	267	17048
86	-59.61	-87.10	23.62	266	17054
85	-59.61	-87.10	23.61	266	17059
85	-59.61	-87.20	23.60	266	17064
85	-59.65	-87.20	23.59	266	17070
85	-59.63	-87.10	23.58	266	17075
85	-59.59	-87.00	23.58	265	17081
85	-59.54	-86.90	23.59	265	17086
85	-59.48	-86.90	23.61	265	17092
85	-59.50	-86.90	23.65	265	17098
85	-59.52	-86.90	23.69	265	17104
85	-59.52	-86.90	23.74	265	17109
85	-59.55	-86.90	23.79	264	17114
85	-59.59	-86.90	23.83	264	17119
84	-59.63	-86.90	23.87	264	17125
84	-59.68	-87.00	23.92	264	17130
84	-59.70	-87.00	23.96	264	17135
84	-59.75	-87.00	24.01	264	17141
84	-59.79	-87.00	24.06	264	17146
84	-59.77	-86.90	24.10	264	17152
84	-59.81	-87.00	24.14	264	17157
84	-59.83	-87.00	24.18	264	17163
84	-59.81	-87.00	24.22	264	17168
84	-59.83	-87.00	24.26	264	17172
84	-59.83	-87.10	24.30	264	17178
84	-59.83	-87.00	24.35	264	17183
84	-59.77	-87.10	24.40	264	17188
84	-59.70	-87.10	24.45	264	17193
84	-59.61	-87.10	24.50	264	17198
84	-59.53	-87.10	24.54	264	17204
83	-59.41	-87.00	24.59	264	17210
83	-59.40	-87.00	24.64	264	17215
83	-59.35	-86.90	24.69	264	17219
83	-59.29	-86.90	24.75	264	17224
83	-59.29	-86.90	24.80	264	17229
83	-59.28	-86.80	24.85	264	17234
83	-59.26	-86.80	24.90	264	17239
83	-59.24	-86.80	24.95	264	17244
83	-59.18	-86.80	25.01	264	17249
83	-59.17	-86.70	25.07	264	17255
83	-59.13	-86.70	25.12	264	17261
83	-59.05	-86.70	25.18	264	17266
83	-59.05	-86.60	25.23	264	17272
82	-59.00	-86.60	25.29	265	17278
82	-59.02	-86.60	25.36	265	17283
82	-59.02	-86.60	25.42	265	17288
82	-59.00	-86.50	25.49	265	17293
82	-59.02	-86.60	25.56	265	17298
82	-59.07	-86.60	25.61	265	17304
82	-59.11	-86.60	25.67	265	17310
82	-59.15	-86.60	25.72	265	17316
82	-59.18	-86.70	25.79	265	17321
82	-59.16	-86.60	25.85	265	17326
82	-59.22	-86.70	25.92	265	17332
82	-59.22	-86.60	25.98	265	17336
82	-59.22	-86.60	26.03	265	17342
82	-59.25	-86.60	26.07	265	17347
82	-59.24	-86.60	26.11	265	17351
82	-59.25	-86.70	26.14	265	17357
81	-59.25	-86.60	26.17	265	17362
81	-59.27	-86.60	26.19	265	17368
81	-59.27	-86.50	26.20	265	17372
81	-59.31	-86.60	26.19	265	17377
81	-59.38	-86.70	26.18	265	17384
81	-59.45	-86.70	26.16	265	17390
81	-59.49	-86.80	26.14	265	17394
81	-59.53	-86.80	26.11	265	17401
81	-59.55	-86.80	26.08	265	17406
81	-59.55	-86.90	26.05	265	17411
81	-59.56	-86.80	26.01	265	17417
81	-59.60	-86.90	25.97	265	17422
81	-59.60	-86.80	25.93	265	17428
80	-59.60	-86.90	25.89	265	17434
80	-59.60	-86.90	25.85	265	17439
80	-59.65	-87.00	25.82	265	17444
80	-59.67	-87.00	25.79	265	17449
80	-59.71	-87.10	25.75	265	17455
80	-59.76	-87.20	25.70	265	17461
80	-59.78	-87.20	25.66	265	17466
80	-59.76	-87.10	25.62	265	17472
80	-59.78	-87.20	25.58	265	17478
80	-59.76	-87.30	25.53	265	17484
80	-59.76	-87.30	25.49	265	17489
80	-59.73	-87.30	25.47	265	17494
80	-59.67	-87.40	25.44	265	17500
80	-59.67	-87.40	25.43	264	17506
80	-59.69	-87.40	25.43	264	17510
80	-59.65	-87.40	25.42	264	17515
79	-59.67	-87.40	25.42	264	17522
79	-59.67	-87.30	25.42	264	17527
79	-59.65	-87.30	25.44	264	17533
79	-59.69	-87.40	25.46	264	17539
79	-59.71	-87.30	25.49	264	17544
79	-59.76	-87.50	25.53	264	17550
79	-59.80	-87.70	25.58	264	17556
79	-59.85	-87.70	25.63	263	17561
79	-59.89	-87.70	25.68	263	17567
79	-59.92	-87.60	25.74	263	17572
79	-59.98	-87.80	25.81	263	17578
79	-60.02	-87.80	25.89	263	17583
78	-60.05	-87.70	25.98	263	17588
78	-60.05	-87.70	26.07	263	17593
78	-60.11	-87.80	26.17	263	17599
78	-60.15	-87.80	26.27	262	17603
78	-60.19	-87.80	26.39	262	17608
78	-60.24	-87.80	26.50	262	17614
78	-60.26	-87.90	26.62	262	17619
78	-60.33	-88.10	26.73	262	17625
78	-60.35	-88.00	26.85	262	17631
78	-60.33	-88.10	26.97	262	17635
78	-60.33	-88.20	27.08	262	17640
78	-60.33	-88.10	27.18	262	17646
78	-60.35	-88.20	27.27	262	17649
78	-60.37	-88.20	27.36	261	17655
78	-60.41	-88.10	27.45	261	17661
78	-60.37	-88.10	27.54	261	17666
78	-60.37	-88.00	27.64	261	17671
77	-60.42	-88.00	27.73	261	17677
77	-60.42	-88.00	27.83	261	17681
77	-60.44	-88.10	27.92	262	17687
77	-60.53	-88.20	28.01	262	17692
77	-60.53	-88.20	28.11	262	17696
77	-60.53	-88.30	28.20	262	17702
77	-60.55	-88.30	28.29	262	17709
77	-60.50	-88.30	28.37	262	17712
77	-60.51	-88.40	28.44	262	17718
77	-60.57	-88.30	28.50	262	17723
77	-60.51	-88.20	28.56	262	17728
77	-60.49	-88.20	28.61	263	17734
77	-60.51	-88.20	28.64	263	17741
77	-60.51	-88.20	28.66	263	17746
76	-60.49	-88.10	28.66	263	17752
76	-60.44	-88.20	28.65	264	17756
76	-60.42	-88.20	28.63	264	17762
76	-60.48	-88.30	28.60	264	17768
76	-60.42	-88.30	28.57	264	17774
76	-60.37	-88.40	28.53	265	17780
76	-60.36	-88.40	28.49	265	17786
76	-60.38	-88.40	28.44	265	17791
76	-60.33	-88.20	28.37	266	17796
76	-60.25	-88.20	28.29	266	17802
76	-60.24	-88.30	28.18	266	17808
76	-60.24	-88.30	28.07	267	17814
76	-60.20	-88.20	27.95	267	17819
76	-60.22	-88.20	27.83	268	17826
76	-60.18	-88.20	27.70	268	17832
76	-60.08	-88.30	27.59	268	17836
75	-59.99	-88.20	27.48	269	17842
75	-59.86	-88.10	27.38	269	17846
75	-59.81	-88.10	27.28	270	17852
75	-59.75	-87.90	27.19	270	17857
75	-59.68	-87.80	27.09	270	17862
75	-59.64	-87.90	26.99	270	17867
75	-59.59	-87.80	26.89	271	17871
75	-59.60	-87.80	26.78	271	17876
75	-59.57	-87.70	26.68	271	17882
75	-59.48	-87.70	26.58	272	17887
75	-59.38	-87.70	26.46	272	17892
75	-59.31	-87.60	26.33	272	17898
75	-59.22	-87.50	26.20	272	17903
75	-59.15	-87.40	26.06	273	17908
75	-59.13	-87.30	25.92	273	17914
74	-59.09	-87.20	25.79	273	17919
74	-59.05	-87.20	25.66	273	17924
74	-59.03	-87.30	25.53	274	17930
74	-59.03	-87.20	25.39	274	17935
74	-59.05	-87.30	25.22	274	17941
74	-59.05	-87.50	25.08	274	17946
74	-59.09	-87.50	24.93	274	17951
74	-59.11	-87.40	24.78	274	17957
74	-59.07	-87.40	24.63	274	17963
74	-59.09	-87.30	24.49	275	17968
74	-59.11	-87.40	24.35	275	17972
74	-59.16	-87.40	24.19	275	17978
74	-59.14	-87.20	24.05	275	17984
74	-59.16	-87.30	23.91	275	17990
74	-59.23	-87.30	23.78	275	17997
74	-59.27	-87.40	23.66	276	18003
73	-59.31	-87.40	23.56	276	18009
73	-59.32	-87.40	23.44	276	18014
73	-59.36	-87.40	23.33	276	18019
73	-59.38	-87.40	23.22	276	18025
73	-59.45	-87.50	23.10	276	18030
73	-59.47	-87.50	22.97	276	18035
73	-59.53	-87.50	22.85	276	18043
73	-59.54	-87.50	22.73	276	18048
73	-59.58	-87.60	22.60	276	18054
73	-59.60	-87.60	22.49	276	18060
73	-59.62	-87.60	22.37	276	18066
73	-59.63	-87.60	22.25	276	18071
73	-59.69	-87.70	22.15	276	18078
73	-59.74	-87.70	22.04	277	18085
72	-59.78	-87.70	21.94	277	18090
72	-59.80	-87.70	21.83	277	18096
72	-59.85	-87.70	21.73	277	18101
72	-59.87	-87.80	21.62	277	18107
72	-59.91	-87.70	21.52	277	18112
72	-59.94	-87.70	21.42	277	18117
72	-59.96	-87.70	21.33	277	18122
72	-60.00	-87.60	21.23	277	18126
72	-60.02	-87.60	21.14	277	18131
72	-60.00	-87.60	21.06	277	18136
72	-60.03	-87.60	20.98	277	18143
72	-60.00	-87.60	20.90	277	18147
72	-59.98	-87.60	20.82	277	18153
72	-60.03	-87.60	20.76	277	18159
72	-60.03	-87.60	20.70	276	18165
72	-60.05	-87.60	20.65	276	18170
72	-60.10	-87.70	20.60	276	18177
72	-60.07	-87.60	20.54	276	18181
71	-60.05	-87.60	20.48	276	18186
71	-60.03	-87.60	20.42	276	18192
71	-59.90	-87.50	20.36	276	18197
71	-59.83	-87.40	20.30	276	18203
71	-59.80	-87.40	20.24	276	18209
71	-59.78	-87.40	20.19	276	18215
71	-59.81	-87.40	20.13	276	18220
71	-59.85	-87.40	20.08	276	18226
71	-59.85	-87.40	20.05	276	18231
71	-59.87	-87.50	20.01	275	18237
71	-59.88	-87.50	19.98	275	18243
71	-59.90	-87.40	19.95	275	18248
71	-59.90	-87.40	19.92	274	18254
71	-59.88	-87.40	19.91	274	18259
70	-59.92	-87.50	19.90	274	18265
70	-59.90	-87.50	19.91	274	18271
70	-59.88	-87.50	19.91	273	18277
70	-59.88	-87.40	19.93	273	18283
70	-59.88	-87.40	19.94	273	18288
70	-59.90	-87.60	19.94	273	18294
70	-59.92	-87.60	19.95	272	18300
70	-59.94	-87.50	19.97	272	18304
70	-59.99	-87.70	19.97	272	18311
70	-59.99	-87.70	19.99	272	18317
70	-60.01	-87.60	20.00	271	18322
70	-60.04	-87.70	20.02	271	18328
70	-60.06	-87.70	20.03	271	18334
70	-60.10	-87.70	20.04	271	18340
70	-60.14	-87.70	20.06	270	18346
70	-60.14	-87.70	20.07	270	18351
70	-60.16	-87.70	20.09	270	18357
69	-60.22	-87.80	20.11	270	18363
69	-60.25	-87.80	20.14	270	18369
69	-60.29	-87.80	20.17	269	18375
69	-60.29	-87.80	20.20	269	18380
69	-60.29	-87.90	20.22	269	18386
69	-60.34	-87.90	20.24	269	18392
69	-60.34	-87.90	20.26	268	18397
69	-60.38	-87.90	20.28	268	18403
69	-60.40	-88.00	20.29	268	18408
69	-60.42	-88.00	20.30	268	18413
69	-60.43	-88.00	20.30	268	18420
69	-60.45	-87.90	20.29	267	18425
69	-60.49	-88.10	20.29	267	18430
69	-60.51	-88.20	20.27	267	18436
69	-60.53	-88.20	20.26	267	18440
68	-60.60	-88.30	20.25	267	18446
68	-60.60	-88.30	20.23	267	18452
68	-60.63	-88.30	20.21	267	18457
68	-60.67	-88.30	20.19	267	18463
68	-60.71	-88.30	20.16	267	18468
68	-60.73	-88.40	20.14	267	18474
68	-60.78	-88.40	20.11	267	18480
68	-60.83	-88.40	20.08	266	18485
68	-60.87	-88.50	20.04	266	18490
68	-60.91	-88.40	20.00	266	18496
68	-60.96	-88.50	19.96	266	18501
68	-60.96	-88.60	19.92	266	18506
68	-61.05	-88.70	19.88	266	18512
68	-61.07	-88.70	19.84	266	18519
68	-61.09	-88.80	19.79	266	18525
68	-61.07	-88.70	19.74	266	18529
68	-61.09	-88.80	19.68	265	18535
68	-61.13	-88.90	19.62	265	18541
67	-61.12	-88.90	19.54	265	18546
67	-61.11	-88.90	19.48	265	18552
67	-61.12	-88.90	19.41	264	18558
67	-61.11	-88.90	19.34	264	18563
67	-61.14	-89.00	19.27	264	18569
67	-61.16	-89.00	19.20	264	18575
67	-61.20	-89.00	19.14	263	18581
67	-61.20	-89.00	19.08	263	18587
67	-61.21	-88.90	19.03	263	18592
67	-61.23	-88.90	18.99	262	18597
67	-61.29	-89.10	18.96	262	18603
67	-61.29	-89.10	18.95	262	18609
67	-61.32	-89.10	18.94	262	18613
67	-61.36	-89.10	18.93	262	18619
67	-61.32	-89.00	18.93	261	18624
66	-61.30	-89.10	18.94	261	18629
66	-61.34	-89.20	18.95	261	18634
66	-61.36	-89.20	18.96	261	18639
66	-61.38	-89.20	18.97	261	18644
66	-61.41	-89.20	18.98	261	18650
66	-61.43	-89.20	18.99	261	18654
66	-61.47	-89.40	19.01	260	18660
66	-61.48	-89.40	19.03	260	18666
66	-61.48	-89.40	19.05	260	18670
66	-61.54	-89.50	19.06	260	18675
66	-61.59	-89.50	19.08	260	18681
66	-61.56	-89.40	19.11	260	18685
66	-61.59	-89.50	19.14	260	18690
66	-61.63	-89.60	19.18	260	18696
66	-61.65	-89.60	19.22	260	18701
66	-61.65	-89.60	19.27	260	18707
66	-61.66	-89.60	19.32	260	18713
66	-61.59	-89.60	19.38	260	18718
66	-61.50	-89.50	19.45	260	18723
66	-61.39	-89.40	19.53	260	18727
65	-61.32	-89.30	19.61	260	18732
65	-61.26	-89.30	19.70	260	18738
65	-61.24	-89.30	19.80	260	18743
65	-61.17	-89.20	19.90	261	18748
65	-61.17	-89.20	20.00	261	18752
65	-61.19	-89.20	20.11	261	18758
65	-61.19	-89.20	20.21	261	18763
65	-61.19	-89.20	20.32	261	18768
65	-61.17	-89.20	20.43	261	18773
65	-61.15	-89.20	20.55	261	18779
65	-61.11	-89.10	20.67	262	18784
65	-61.10	-89.00	20.77	262	18788
65	-61.11	-89.10	20.87	262	18794
65	-61.10	-89.10	20.95	262	18798
65	-61.10	-89.10	21.03	262	18803
65	-61.15	-89.10	21.11	262	18808
65	-61.19	-89.00	21.18	262	18812
65	-61.19	-89.00	21.26	262	18818
64	-61.24	-89.00	21.34	263	18823
64	-61.31	-89.00	21.41	263	18828
64	-61.29	-89.00	21.49	263	18834
64	-61.35	-89.00	21.55	262	18840
64	-61.37	-89.00	21.63	262	18846
64	-61.40	-89.10	21.71	262	18852
64	-61.40	-89.10	21.79	262	18857
64	-61.42	-89.10	21.86	262	18863
64	-61.44	-89.10	21.93	262	18868
64	-61.29	-88.90	22.00	262	18872
64	-61.07	-88.70	22.07	262	18876
64	-60.91	-88.60	22.13	262	18880
64	-60.84	-88.50	22.19	262	18885
64	-60.73	-88.40	22.26	262	18890
64	-60.73	-88.40	22.33	262	18896
64	-60.73	-88.40	22.40	262	18901
64	-60.74	-88.40	22.46	262	18906
64	-60.74	-88.50	22.51	261	18911
64	-60.74	-88.50	22.55	261	18916
64	-60.71	-88.40	22.58	261	18922
63	-60.65	-88.30	22.61	261	18927
63	-60.56	-88.20	22.65	261	18930
63	-60.56	-88.30	22.68	261	18936
63	-60.60	-88.30	22.71	261	18941
63	-60.59	-88.30	22.74	260	18945
63	-60.65	-88.30	22.76	260	18951
63	-60.72	-88.30	22.76	260	18957
63	-60.72	-88.30	22.77	260	18962
63	-60.78	-88.40	22.77	260	18968
63	-60.83	-88.40	22.77	260	18975
63	-60.85	-88.40	22.77	260	18980
63	-60.90	-88.50	22.78	259	18986
63	-60.94	-88.50	22.78	259	18991
63	-60.99	-88.60	22.77	259	18996
63	-61.03	-88.60	22.76	259	19002
63	-61.05	-88.60	22.77	259	19008
63	-61.10	-88.70	22.77	259	19012
62	-61.16	-88.80	22.79	259	19018
62	-61.18	-88.80	22.80	258	19023
62	-61.19	-88.80	22.83	258	19028
62	-61.23	-88.70	22.84	258	19033
62	-61.28	-88.70	22.86	258	19037
62	-61.28	-88.80	22.87	258	19043
62	-61.32	-88.90	22.87	258	19049
62	-61.34	-88.90	22.87	258	19053
62	-61.41	-89.00	22.87	258	19059
62	-61.45	-89.00	22.85	258	19064
62	-61.47	-89.00	22.84	258	19070
62	-61.54	-89.10	22.83	258	19075
62	-61.57	-89.10	22.82	258	19080
62	-61.63	-89.20	22.80	258	19086
62	-61.66	-89.20	22.78	258	19091
62	-61.70	-89.20	22.74	258	19096
62	-61.76	-89.30	22.70	258	19102
62	-61.81	-89.30	22.67	258	19108
62	-61.81	-89.30	22.63	258	19112
62	-61.77	-89.30	22.60	258	19118
62	-61.75	-89.30	22.55	258	19123
61	-61.70	-89.30	22.50	258	19128
61	-61.66	-89.40	22.43	258	19133
61	-61.55	-89.40	22.37	258	19138
61	-61.50	-89.40	22.30	258	19144
61	-61.46	-89.40	22.23	258	19149
61	-61.43	-89.30	22.16	257	19154
61	-61.44	-89.30	22.09	257	19160
61	-61.39	-89.30	22.02	257	19166
61	-61.39	-89.20	21.93	257	19171
61	-61.42	-89.30	21.83	257	19178
61	-61.46	-89.30	21.74	257	19184
61	-61.42	-89.40	21.65	257	19189
61	-61.35	-89.40	21.57	257	19195
61	-61.31	-89.30	21.49	257	19200
61	-61.22	-89.30	21.40	257	19206
61	-61.11	-89.10	21.30	257	19211
61	-61.00	-89.00	21.20	257	19215
60	-60.87	-88.90	21.09	257	19220
60	-60.80	-88.90	20.99	257	19226
60	-60.80	-88.90	20.89	257	19230
60	-60.76	-88.90	20.77	257	19236
60	-60.76	-88.80	20.65	257	19241
60	-60.78	-88.80	20.52	257	19245
60	-60.74	-88.80	20.39	257	19251
60	-60.80	-88.80	20.26	257	19257
60	-60.82	-88.80	20.14	257	19262
60	-60.85	-88.80	20.04	257	19268
60	-60.89	-88.80	19.94	257	19273
60	-60.87	-88.80	19.84	257	19277
60	-60.85	-88.80	19.73	257	19284
60	-60.80	-88.70	19.63	257	19290
60	-60.65	-88.60	19.54	257	19295
60	-60.56	-88.50	19.46	257	19301
60	-60.45	-88.40	19.37	257	19306
60	-60.45	-88.50	19.28	257	19312
60	-60.41	-88.40	19.19	257	19317
60	-60.36	-88.40	19.11	257	19322
60	-60.32	-88.40	19.04	258	19326
60	-60.36	-88.40	18.97	258	19332
59	-60.37	-88.30	18.92	258	19335
59	-60.36	-88.30	18.86	258	19341
59	-60.37	-88.30	18.80	258	19347
59	-60.41	-88.30	18.74	258	19351
59	-60.43	-88.40	18.69	258	19357
59	-60.41	-88.40	18.66	258	19363
59	-60.37	-88.40	18.62	258	19367
59	-60.35	-88.30	18.59	259	19373
59	-60.39	-88.20	18.56	259	19379
59	-60.39	-88.20	18.53	259	19384
59	-60.39	-88.20	18.50	259	19390
59	-60.41	-88.30	18.46	260	19396
59	-60.39	-88.30	18.43	260	19400
59	-60.35	-88.30	18.41	260	19406
59	-60.41	-88.30	18.40	260	19412
59	-60.41	-88.20	18.38	260	19418
59	-60.42	-88.20	18.37	261	19424
58	-60.50	-88.20	18.36	261	19431
58	-60.57	-88.30	18.35	261	19437
58	-60.53	-88.30	18.35	261	19444
58	-60.57	-88.20	18.35	261	19450
58	-60.61	-88.30	18.36	262	19455
58	-60.62	-88.40	18.38	262	19461
58	-60.64	-88.40	18.40	262	19466
58	-60.66	-88.40	18.43	262	19470
58	-60.61	-88.40	18.44	262	19475
58	-60.53	-88.40	18.46	262	19481
58	-60.51	-88.30	18.49	262	19486
58	-60.53	-88.40	18.52	262	19492
58	-60.53	-88.30	18.54	262	19497
58	-60.57	-88.30	18.57	262	19503
58	-60.64	-88.30	18.58	262	19509
58	-60.64	-88.30	18.60	262	19514
58	-60.64	-88.30	18.62	263	19520
58	-60.68	-88.30	18.64	263	19527
58	-60.68	-88.30	18.67	263	19532
58	-60.71	-88.30	18.69	263	19538
58	-60.77	-88.30	18.72	263	19544
57	-60.73	-88.20	18.75	264	19548
57	-60.75	-88.30	18.78	264	19554
57	-60.75	-88.20	18.82	264	19560
57	-60.77	-88.30	18.86	264	19565
57	-60.80	-88.40	18.92	265	19571
57	-60.82	-88.40	18.99	265	19576
57	-60.87	-88.50	19.06	265	19582
57	-60.91	-88.60	19.15	265	19589
57	-60.97	-88.60	19.23	265	19595
57	-60.98	-88.60	19.32	266	19601
57	-61.00	-88.70	19.40	266	19608
57	-61.06	-88.80	19.49	266	19614
57	-61.06	-88.80	19.58	266	19620
57	-61.09	-88.90	19.65	267	19626
57	-61.13	-89.00	19.71	267	19632
57	-61.09	-89.20	19.76	267	19637
57	-61.13	-89.20	19.81	267	19642
56	-61.16	-89.20	19.86	267	19648
56	-61.22	-89.30	19.89	268	19652
56	-61.22	-89.30	19.93	268	19657
56	-61.24	-89.30	19.96	268	19663
56	-61.25	-89.20	19.98	268	19668
56	-61.20	-89.10	19.99	268	19674
56	-61.25	-89.20	20.00	268	19680
56	-61.24	-89.10	20.01	268	19684
56	-61.23	-89.10	20.01	268	19689
56	-61.29	-89.10	20.00	269	19694
56	-61.31	-89.20	19.98	269	19700
56	-61.29	-89.30	19.96	269	19705
56	-61.31	-89.30	19.94	269	19711
56	-61.31	-89.30	19.92	269	19715
56	-61.31	-89.30	19.90	269	19720
56	-61.32	-89.30	19.87	269	19726
56	-61.32	-89.30	19.84	269	19731
56	-61.36	-89.30	19.80	269	19737
56	-61.36	-89.30	19.77	269	19743
56	-61.40	-89.40	19.72	269	19748
56	-61.38	-89.40	19.67	269	19754
56	-61.41	-89.40	19.62	269	19760
56	-61.43	-89.40	19.56	269	19766
55	-61.49	-89.40	19.48	269	19772
55	-61.43	-89.30	19.40	269	19777
55	-61.39	-89.30	19.30	269	19783
55	-61.43	-89.30	19.20	269	19789
55	-61.43	-89.30	19.11	269	19794
55	-61.45	-89.30	19.02	269	19800
55	-61.43	-89.40	18.93	269	19806
55	-61.43	-89.40	18.84	268	19811
55	-61.43	-89.40	18.76	268	19816
55	-61.45	-89.40	18.68	268	19822
55	-61.46	-89.40	18.62	267	19827
55	-61.48	-89.30	18.56	267	19833
55	-61.46	-89.30	18.51	267	19838
55	-61.48	-89.30	18.46	266	19843
55	-61.54	-89.50	18.43	266	19850
55	-61.52	-89.50	18.41	266	19856
55	-61.48	-89.50	18.39	266	19862
55	-61.48	-89.60	18.38	265	19869
54	-61.46	-89.60	18.37	265	19874
54	-61.41	-89.60	18.38	265	19880
54	-61.41	-89.70	18.40	265	19887
54	-61.39	-89.70	18.42	264	19893
54	-61.33	-89.70	18.46	264	19899
54	-61.26	-89.70	18.49	264	19905
54	-61.24	-89.80	18.52	264	19911
54	-61.19	-89.90	18.55	264	19916
54	-61.17	-89.90	18.59	264	19923
54	-61.11	-89.80	18.62	263	19929
54	-61.06	-89.80	18.65	263	19933
54	-61.08	-89.70	18.69	263	19939
54	-61.11	-89.70	18.73	263	19944
54	-61.08	-89.70	18.78	263	19950
54	-61.09	-89.60	18.82	263	19956
54	-61.11	-89.60	18.87	263	19963
54	-61.07	-89.50	18.92	263	19970
54	-61.06	-89.50	18.97	263	19975
54	-61.06	-89.40	19.01	263	19980
54	-61.04	-89.40	19.05	263	19986
54	-60.96	-89.40	19.09	263	19991
54	-60.91	-89.30	19.12	264	19997
53	-60.87	-89.40	19.15	264	20002
53	-60.80	-89.30	19.17	264	20007
53	-60.76	-89.20	19.18	264	20014
53	-60.78	-89.20	19.18	264	20020
53	-60.82	-89.20	19.18	265	20026
53	-60.85	-89.20	19.17	265	20032
53	-60.87	-89.30	19.15	266	20038
53	-60.83	-89.20	19.14	266	20044
53	-60.83	-89.10	19.11	266	20050
53	-60.85	-89.10	19.07	267	20056
53	-60.87	-89.10	19.01	267	20063
53	-60.91	-89.00	18.95	268	20068
53	-60.96	-89.00	18.86	268	20074
53	-60.96	-88.90	18.77	268	20080
53	-60.94	-88.80	18.66	269	20086
53	-60.96	-88.80	18.55	269	20093
53	-60.92	-88.80	18.43	270	20099
52	-60.90	-88.80	18.30	270	20105
52	-60.92	-88.80	18.17	270	20111
52	-60.92	-88.70	18.05	271	20116
52	-60.90	-88.60	17.93	271	20121
52	-60.94	-88.60	17.83	271	20128
52	-60.98	-88.60	17.73	271	20134
52	-61.03	-88.70	17.63	272	20140
52	-61.07	-88.80	17.51	272	20146
52	-61.08	-88.80	17.38	272	20152
52	-61.12	-88.90	17.24	272	20158
52	-61.14	-88.90	17.09	272	20163
52	-61.12	-88.90	16.94	272	20169
52	-61.12	-88.90	16.79	272	20176
52	-61.14	-89.00	16.64	272	20183
52	-61.08	-89.00	16.48	272	20188
52	-61.03	-89.00	16.32	272	20194
52	-60.97	-89.00	16.15	271	20200
52	-60.88	-88.90	15.99	271	20206
52	-60.88	-88.90	15.83	271	20212
52	-60.82	-88.80	15.68	270	20218
52	-60.77	-88.80	15.54	270	20224
52	-60.73	-88.70	15.40	270	20230
51	-60.73	-88.70	15.27	269	20236
51	-60.73	-88.70	15.16	269	20242
51	-60.75	-88.80	15.06	269	20249
51	-60.80	-88.80	14.97	268	20256
51	-60.79	-88.80	14.90	268	20260
51	-60.80	-88.90	14.84	267	20267
51	-60.86	-88.90	14.80	267	20273
51	-60.86	-89.00	14.78	266	20278
51	-60.91	-89.00	14.77	266	20284
51	-60.95	-89.00	14.78	265	20290
51	-60.93	-89.00	14.80	265	20295
51	-60.98	-89.10	14.82	264	20301
51	-61.02	-89.10	14.83	264	20306
51	-61.08	-89.10	14.84	263	20313
51	-61.13	-89.20	14.87	263	20319
51	-61.13	-89.10	14.88	262	20324
51	-61.18	-89.20	14.90	262	20330
51	-61.24	-89.30	14.94	262	20337
51	-61.26	-89.30	14.97	261	20344
50	-61.33	-89.30	15.03	261	20351
50	-61.35	-89.40	15.09	260	20357
50	-61.29	-89.30	15.15	260	20362
50	-61.31	-89.30	15.21	259	20368
50	-61.38	-89.30	15.28	259	20374
50	-61.42	-89.40	15.36	259	20380
50	-61.47	-89.50	15.44	258	20386
50	-61.49	-89.50	15.54	258	20392
50	-61.51	-89.40	15.63	258	20398
50	-61.56	-89.40	15.72	257	20404
50	-61.60	-89.40	15.82	257	20410
50	-61.64	-89.40	15.92	256	20417
50	-61.71	-89.50	16.02	256	20423
50	-61.71	-89.50	16.14	256	20428
50	-61.72	-89.60	16.25	256	20433
50	-61.78	-89.70	16.36	255	20439
50	-61.82	-89.70	16.47	255	20445
50	-61.87	-89.80	16.59	254	20451
50	-61.94	-89.90	16.72	254	20458
50	-61.94	-89.90	16.86	254	20464
50	-61.94	-89.90	16.99	254	20470
50	-62.03	-90.00	17.12	253	20476
50	-62.07	-90.00	17.25	253	20483
49	-62.10	-90.00	17.39	253	20489
49	-62.21	-90.10	17.52	252	20497
49	-62.25	-90.10	17.65	252	20504
49	-62.21	-90.10	17.78	252	20509
49	-62.27	-90.20	17.91	252	20514
49	-62.34	-90.20	18.03	252	20520
49	-62.36	-90.30	18.14	252	20526
49	-62.43	-90.40	18.25	252	20532
49	-62.45	-90.40	18.34	252	20539
49	-62.46	-90.40	18.43	252	20544
49	-62.50	-90.40	18.51	252	20550
49	-62.50	-90.50	18.60	252	20556
49	-62.52	-90.50	18.70	252	20563
49	-62.50	-90.50	18.79	252	20570
